timestamp;Price;P_Forecast_Total_Load;P_Forecast_Zonal_Load
2013-04-21 03:00:00;34.51;12922;4143
2013-04-21 04:00:00;34.37;12936;4108
2013-04-21 05:00:00;34.1;13002;4025
2013-04-21 06:00:00;34.64;13400;4186
2013-04-21 07:00:00;35.7;13817;4330
2013-04-21 08:00:00;38.06;14418;4514
2013-04-21 09:00:00;43.86;15004;4712
2013-04-21 10:00:00;46.2;15377;4877
2013-04-21 11:00:00;45.52;15498;4979
2013-04-21 12:00:00;43.09;15453;5022
2013-04-21 13:00:00;40.12;15326;5006
2013-04-21 14:00:00;38.29;15113;4973
2013-04-21 15:00:00;36.86;14991;4951
2013-04-21 16:00:00;38.4;15035;4957
2013-04-21 17:00:00;40.45;15214;4980
2013-04-21 18:00:00;42.87;15526;5057
2013-04-21 19:00:00;55;15922;5161
2013-04-21 20:00:00;56;16867;5381
2013-04-21 21:00:00;46.2;16592;5351
2013-04-21 22:00:00;40;15660;5163
2013-04-21 23:00:00;36.59;14574;4870
2013-04-22 00:00:00;34.44;13555;4471
2013-04-22 01:00:00;30.86;13213;4291
2013-04-22 02:00:00;30.94;13011;4166
2013-04-22 03:00:00;31.25;12930;4116
2013-04-22 04:00:00;34.73;13051;4139
2013-04-22 05:00:00;38.8;13720;4359
2013-04-22 06:00:00;41.28;15501;4829
2013-04-22 07:00:00;54.29;17038;5448
2013-04-22 08:00:00;54.69;17846;5877
2013-04-22 09:00:00;57.16;18183;6150
2013-04-22 10:00:00;55.62;18335;6266
2013-04-22 11:00:00;55.19;18320;6315
2013-04-22 12:00:00;54.94;18165;6313
2013-04-22 13:00:00;54.47;18048;6293
2013-04-22 14:00:00;53.74;17872;6269
2013-04-22 15:00:00;53.9;17710;6257
2013-04-22 16:00:00;53.99;17684;6273
2013-04-22 17:00:00;53.97;17725;6260
2013-04-22 18:00:00;54.51;17760;6128
2013-04-22 19:00:00;58.1;17924;6062
2013-04-22 20:00:00;58.16;18628;6158
2013-04-22 21:00:00;53.28;18098;5991
2013-04-22 22:00:00;44.85;16785;5652
2013-04-22 23:00:00;36.53;15334;5197
2013-04-23 00:00:00;32.1;14114;4684
2013-04-23 01:00:00;30.2;13388;4389
2013-04-23 02:00:00;27.73;13056;4198
2013-04-23 03:00:00;27.6;12913;4111
2013-04-23 04:00:00;29.81;13041;4127
2013-04-23 05:00:00;36.43;13820;4401
2013-04-23 06:00:00;41.52;15438;4818
2013-04-23 07:00:00;45.95;16977;5457
2013-04-23 08:00:00;53.55;17780;5890
2013-04-23 09:00:00;55.12;18130;6163
2013-04-23 10:00:00;55.52;18281;6272
2013-04-23 11:00:00;55.96;18265;6315
2013-04-23 12:00:00;54.67;18123;6315
2013-04-23 13:00:00;53.35;18025;6295
2013-04-23 14:00:00;51.98;17863;6273
2013-04-23 15:00:00;50.38;17710;6264
2013-04-23 16:00:00;52;17698;6282
2013-04-23 17:00:00;52.38;17738;6266
2013-04-23 18:00:00;50.93;17676;6116
2013-04-23 19:00:00;54.45;17713;6025
2013-04-23 20:00:00;55.81;18403;6109
2013-04-23 21:00:00;43.69;17856;5931
2013-04-23 22:00:00;38.29;16522;5586
2013-04-23 23:00:00;36.08;15039;5127
2013-04-24 00:00:00;30.9;13675;4573
2013-04-24 01:00:00;27.49;13100;4331
2013-04-24 02:00:00;26.49;12749;4144
2013-04-24 03:00:00;26.99;12581;4051
2013-04-24 04:00:00;27.12;12681;4055
2013-04-24 05:00:00;34.95;13406;4293
2013-04-24 06:00:00;41.62;14972;4751
2013-04-24 07:00:00;44.73;16519;5402
2013-04-24 08:00:00;49.27;17369;5855
2013-04-24 09:00:00;50.42;17786;6154
2013-04-24 10:00:00;50.61;18005;6290
2013-04-24 11:00:00;52.48;18065;6365
2013-04-24 12:00:00;50.07;18013;6407
2013-04-24 13:00:00;49.22;18029;6434
2013-04-24 14:00:00;48.77;17964;6450
2013-04-24 15:00:00;46.72;17865;6456
2013-04-24 16:00:00;47.24;17844;6466
2013-04-24 17:00:00;47.1;17784;6402
2013-04-24 18:00:00;46.46;17572;6161
2013-04-24 19:00:00;50.23;17531;6010
2013-04-24 20:00:00;53.78;18205;6056
2013-04-24 21:00:00;40.66;17715;5869
2013-04-24 22:00:00;37.82;16417;5524
2013-04-24 23:00:00;33.49;14939;5052
2013-04-25 00:00:00;35;13614;4554
2013-04-25 01:00:00;29.88;13018;4316
2013-04-25 02:00:00;27.16;12683;4145
2013-04-25 03:00:00;30.02;12538;4062
2013-04-25 04:00:00;30.84;12653;4068
2013-04-25 05:00:00;36.19;13400;4292
2013-04-25 06:00:00;39.43;14992;4754
2013-04-25 07:00:00;46.64;16556;5392
2013-04-25 08:00:00;48.27;17389;5831
2013-04-25 09:00:00;49.47;17734;6102
2013-04-25 10:00:00;50.5;17889;6217
2013-04-25 11:00:00;51.38;17878;6268
2013-04-25 12:00:00;50.96;17748;6279
2013-04-25 13:00:00;50.81;17662;6275
2013-04-25 14:00:00;49.02;17515;6268
2013-04-25 15:00:00;47.71;17368;6261
2013-04-25 16:00:00;48.07;17334;6266
2013-04-25 17:00:00;48.37;17321;6221
2013-04-25 18:00:00;47.78;17222;6032
2013-04-25 19:00:00;51.21;17261;5905
2013-04-25 20:00:00;55.89;17983;5968
2013-04-25 21:00:00;41.45;17555;5789
2013-04-25 22:00:00;37.79;16293;5459
2013-04-25 23:00:00;36.19;14844;5000
2013-04-26 00:00:00;36.23;13654;4562
2013-04-26 01:00:00;32.62;13019;4268
2013-04-26 02:00:00;29.64;12696;4113
2013-04-26 03:00:00;31.98;12558;4034
2013-04-26 04:00:00;32.51;12666;4036
2013-04-26 05:00:00;39;13340;4221
2013-04-26 06:00:00;40.88;14811;4674
2013-04-26 07:00:00;47.28;16313;5287
2013-04-26 08:00:00;50.51;17147;5719
2013-04-26 09:00:00;50.78;17516;5996
2013-04-26 10:00:00;52;17671;6114
2013-04-26 11:00:00;52.51;17639;6164
2013-04-26 12:00:00;50.81;17496;6173
2013-04-26 13:00:00;48.09;17369;6155
2013-04-26 14:00:00;47.96;17191;6131
2013-04-26 15:00:00;46.52;16991;6111
2013-04-26 16:00:00;46.59;16870;6088
2013-04-26 17:00:00;46.48;16743;6027
2013-04-26 18:00:00;45.88;16524;5841
2013-04-26 19:00:00;49.7;16464;5712
2013-04-26 20:00:00;55.06;17110;5762
2013-04-26 21:00:00;42.2;16771;5593
2013-04-26 22:00:00;39.21;15746;5307
2013-04-26 23:00:00;37.04;14561;4937
2013-04-27 00:00:00;42.74;13492;4548
2013-04-27 01:00:00;36.4;12933;4307
2013-04-27 02:00:00;31.37;12525;4150
2013-04-27 03:00:00;30.96;12311;4058
2013-04-27 04:00:00;30.88;12362;4023
2013-04-27 05:00:00;31.64;12657;4007
2013-04-27 06:00:00;33.98;13150;4212
2013-04-27 07:00:00;36.51;13848;4467
2013-04-27 08:00:00;41.67;14687;4739
2013-04-27 09:00:00;46.32;15440;5013
2013-04-27 10:00:00;49.04;15898;5212
2013-04-27 11:00:00;50.94;16032;5326
2013-04-27 12:00:00;45.16;15964;5363
2013-04-27 13:00:00;44;15800;5334
2013-04-27 14:00:00;39.67;15590;5292
2013-04-27 15:00:00;37.2;15408;5256
2013-04-27 16:00:00;37.43;15333;5218
2013-04-27 17:00:00;39.9;15336;5177
2013-04-27 18:00:00;41.14;15323;5146
2013-04-27 19:00:00;50.43;15463;5181
2013-04-27 20:00:00;55.75;16259;5354
2013-04-27 21:00:00;49.44;16022;5272
2013-04-27 22:00:00;43.24;15115;5067
2013-04-27 23:00:00;41.13;14071;4777
2013-04-28 00:00:00;41.23;13153;4401
2013-04-28 01:00:00;36.43;12580;4202
2013-04-28 02:00:00;32.82;12182;4069
2013-04-28 03:00:00;31.36;11946;3982
2013-04-28 04:00:00;30.19;11951;3941
2013-04-28 05:00:00;28.94;12029;3875
2013-04-28 06:00:00;28.12;12341;4048
2013-04-28 07:00:00;30.42;12787;4215
2013-04-28 08:00:00;36.17;13448;4404
2013-04-28 09:00:00;40.51;14137;4646
2013-04-28 10:00:00;43.89;14649;4863
2013-04-28 11:00:00;44.07;14962;5032
2013-04-28 12:00:00;41.8;15125;5137
2013-04-28 13:00:00;38.72;15182;5183
2013-04-28 14:00:00;36.68;15142;5200
2013-04-28 15:00:00;36.09;15104;5205
2013-04-28 16:00:00;36.44;15119;5189
2013-04-28 17:00:00;37.62;15177;5158
2013-04-28 18:00:00;38.77;15142;5110
2013-04-28 19:00:00;48.74;15326;5151
2013-04-28 20:00:00;55.64;16212;5365
2013-04-28 21:00:00;47.53;16034;5324
2013-04-28 22:00:00;40.04;15021;5100
2013-04-28 23:00:00;36.39;13821;4740
2013-04-29 00:00:00;35.13;12844;4336
2013-04-29 01:00:00;29.14;12408;4141
2013-04-29 02:00:00;28.11;12165;4034
2013-04-29 03:00:00;28.63;12070;3983
2013-04-29 04:00:00;30.46;12200;3996
2013-04-29 05:00:00;36.14;12899;4160
2013-04-29 06:00:00;38.17;14577;4656
2013-04-29 07:00:00;45.24;16236;5291
2013-04-29 08:00:00;47.99;17192;5765
2013-04-29 09:00:00;51.81;17654;6069
2013-04-29 10:00:00;53.4;17954;6213
2013-04-29 11:00:00;53.53;18042;6276
2013-04-29 12:00:00;52.82;18003;6307
2013-04-29 13:00:00;52.64;17989;6320
2013-04-29 14:00:00;51.02;17869;6314
2013-04-29 15:00:00;50.55;17739;6315
2013-04-29 16:00:00;51.45;17722;6328
2013-04-29 17:00:00;51.24;17732;6303
2013-04-29 18:00:00;48.92;17555;6123
2013-04-29 19:00:00;52.68;17533;6005
2013-04-29 20:00:00;55.69;18196;6082
2013-04-29 21:00:00;46.83;17717;5909
2013-04-29 22:00:00;38.29;16331;5555
2013-04-29 23:00:00;37.93;14769;5069
2013-04-30 00:00:00;35.91;13564;4580
2013-04-30 01:00:00;31.95;12887;4277
2013-04-30 02:00:00;29.5;12515;4107
2013-04-30 03:00:00;30.56;12366;4023
2013-04-30 04:00:00;31.19;12501;4025
2013-04-30 05:00:00;36.19;13295;4228
2013-04-30 06:00:00;39.68;14788;4687
2013-04-30 07:00:00;47.35;16434;5344
2013-04-30 08:00:00;51.07;17287;5812
2013-04-30 09:00:00;52.78;17665;6110
2013-04-30 10:00:00;53.4;17898;6242
2013-04-30 11:00:00;54.8;17964;6299
2013-04-30 12:00:00;54.75;17914;6325
2013-04-30 13:00:00;54.1;17891;6330
2013-04-30 14:00:00;53.55;17799;6322
2013-04-30 15:00:00;53.17;17697;6324
2013-04-30 16:00:00;52.75;17704;6341
2013-04-30 17:00:00;52.53;17699;6317
2013-04-30 18:00:00;50.86;17473;6132
2013-04-30 19:00:00;52.68;17408;6004
2013-04-30 20:00:00;55.62;18066;6077
2013-04-30 21:00:00;45.65;17618;5900
2013-04-30 22:00:00;38.31;16234;5534
2013-04-30 23:00:00;36.83;14672;5042
2013-05-01 00:00:00;36.5;13377;4497
2013-05-01 01:00:00;32.72;12789;4245
2013-05-01 02:00:00;30.62;12444;4104
2013-05-01 03:00:00;30.98;12309;4034
2013-05-01 04:00:00;32.23;12435;4032
2013-05-01 05:00:00;36.16;13151;4195
2013-05-01 06:00:00;39.35;14541;4685
2013-05-01 07:00:00;45.6;16194;5349
2013-05-01 08:00:00;48.02;17077;5793
2013-05-01 09:00:00;49.51;17497;6080
2013-05-01 10:00:00;51.48;17753;6223
2013-05-01 11:00:00;52.19;17817;6274
2013-05-01 12:00:00;51.69;17802;6300
2013-05-01 13:00:00;51.51;17816;6308
2013-05-01 14:00:00;50.76;17791;6302
2013-05-01 15:00:00;50.28;17726;6296
2013-05-01 16:00:00;49.81;17674;6287
2013-05-01 17:00:00;51.03;17578;6232
2013-05-01 18:00:00;46.96;17318;6039
2013-05-01 19:00:00;49.68;17231;5908
2013-05-01 20:00:00;53.19;17802;5919
2013-05-01 21:00:00;44.36;17418;5754
2013-05-01 22:00:00;37.16;16116;5437
2013-05-01 23:00:00;36.27;14614;4986
2013-05-02 00:00:00;35.78;13437;4515
2013-05-02 01:00:00;32.05;12757;4265
2013-05-02 02:00:00;30.58;12415;4113
2013-05-02 03:00:00;30.77;12272;4038
2013-05-02 04:00:00;31.41;12385;4034
2013-05-02 05:00:00;35.72;13068;4205
2013-05-02 06:00:00;38.74;14428;4676
2013-05-02 07:00:00;45.89;16096;5337
2013-05-02 08:00:00;53.25;17016;5779
2013-05-02 09:00:00;53.87;17490;6066
2013-05-02 10:00:00;54.67;17797;6215
2013-05-02 11:00:00;55.1;17919;6283
2013-05-02 12:00:00;55.18;17960;6331
2013-05-02 13:00:00;55.96;18032;6357
2013-05-02 14:00:00;55.96;18066;6365
2013-05-02 15:00:00;55.96;18051;6371
2013-05-02 16:00:00;55.76;18015;6368
2013-05-02 17:00:00;55.41;17886;6300
2013-05-02 18:00:00;53.82;17545;6075
2013-05-02 19:00:00;53.36;17387;5918
2013-05-02 20:00:00;54.54;17862;5894
2013-05-02 21:00:00;50.96;17473;5726
2013-05-02 22:00:00;38.5;16187;5413
2013-05-02 23:00:00;36.14;14712;4989
2013-05-03 00:00:00;36.66;13555;4542
2013-05-03 01:00:00;34.83;12873;4280
2013-05-03 02:00:00;31.24;12495;4114
2013-05-03 03:00:00;30.66;12321;4028
2013-05-03 04:00:00;31.12;12416;4018
2013-05-03 05:00:00;34.86;13078;4182
2013-05-03 06:00:00;38.36;14344;4629
2013-05-03 07:00:00;40.11;15973;5269
2013-05-03 08:00:00;52.54;16902;5700
2013-05-03 09:00:00;53.5;17374;5978
2013-05-03 10:00:00;54.02;17659;6115
2013-05-03 11:00:00;54.5;17743;6174
2013-05-03 12:00:00;54.5;17714;6203
2013-05-03 13:00:00;54.12;17707;6201
2013-05-03 14:00:00;54.04;17639;6178
2013-05-03 15:00:00;54.09;17553;6164
2013-05-03 16:00:00;54;17445;6146
2013-05-03 17:00:00;54.01;17278;6082
2013-05-03 18:00:00;41.65;16906;5872
2013-05-03 19:00:00;43.71;16688;5711
2013-05-03 20:00:00;48.16;17077;5681
2013-05-03 21:00:00;39.8;16767;5520
2013-05-03 22:00:00;37.78;15714;5248
2013-05-03 23:00:00;35.62;14496;4897
2013-05-04 00:00:00;36.25;13480;4541
2013-05-04 01:00:00;33.91;12922;4302
2013-05-04 02:00:00;32.35;12446;4143
2013-05-04 03:00:00;31.69;12179;4046
2013-05-04 04:00:00;31.5;12196;3999
2013-05-04 05:00:00;33.05;12432;3962
2013-05-04 06:00:00;34.15;12785;4196
2013-05-04 07:00:00;35.4;13593;4477
2013-05-04 08:00:00;36.2;14469;4731
2013-05-04 09:00:00;39.77;15301;5003
2013-05-04 10:00:00;41.5;15844;5208
2013-05-04 11:00:00;42.66;16053;5322
2013-05-04 12:00:00;43.37;16076;5369
2013-05-04 13:00:00;41.73;16020;5359
2013-05-04 14:00:00;38.33;15902;5323
2013-05-04 15:00:00;38.77;15793;5288
2013-05-04 16:00:00;40.07;15721;5257
2013-05-04 17:00:00;40.22;15673;5214
2013-05-04 18:00:00;41;15546;5156
2013-05-04 19:00:00;45.69;15553;5159
2013-05-04 20:00:00;52.77;16191;5279
2013-05-04 21:00:00;44.17;16089;5221
2013-05-04 22:00:00;37.65;15205;5020
2013-05-04 23:00:00;35.86;14163;4742
2013-05-05 00:00:00;36.17;13190;4394
2013-05-05 01:00:00;34.53;12663;4215
2013-05-05 02:00:00;31.03;12237;4079
2013-05-05 03:00:00;30.34;11982;4000
2013-05-05 04:00:00;29.92;11966;3958
2013-05-05 05:00:00;30.11;12007;3884
2013-05-05 06:00:00;28.6;12231;4043
2013-05-05 07:00:00;31.14;12787;4225
2013-05-05 08:00:00;33.89;13461;4413
2013-05-05 09:00:00;35.93;14162;4624
2013-05-05 10:00:00;36.73;14669;4801
2013-05-05 11:00:00;38.91;14932;4913
2013-05-05 12:00:00;37.46;15052;4973
2013-05-05 13:00:00;37.35;15076;4980
2013-05-05 14:00:00;36.59;15020;4957
2013-05-05 15:00:00;36.87;14984;4941
2013-05-05 16:00:00;38.48;15028;4946
2013-05-05 17:00:00;39.01;15142;4967
2013-05-05 18:00:00;39.83;15233;5021
2013-05-05 19:00:00;48;15352;5086
2013-05-05 20:00:00;54.39;16069;5272
2013-05-05 21:00:00;46.17;16026;5275
2013-05-05 22:00:00;40.68;15065;5082
2013-05-05 23:00:00;35.45;13913;4761
2013-05-06 00:00:00;35.35;12913;4385
2013-05-06 01:00:00;32.32;12513;4200
2013-05-06 02:00:00;27.96;12206;4039
2013-05-06 03:00:00;28.89;12086;3971
2013-05-06 04:00:00;28.95;12206;3990
2013-05-06 05:00:00;34.51;12934;4235
2013-05-06 06:00:00;35.98;14401;4670
2013-05-06 07:00:00;39.28;16122;5330
2013-05-06 08:00:00;44.58;17097;5797
2013-05-06 09:00:00;50.12;17614;6100
2013-05-06 10:00:00;48.3;17938;6240
2013-05-06 11:00:00;51.25;18067;6297
2013-05-06 12:00:00;52.08;18078;6331
2013-05-06 13:00:00;52.59;18128;6349
2013-05-06 14:00:00;52.14;18104;6349
2013-05-06 15:00:00;51.23;18032;6342
2013-05-06 16:00:00;51.15;18007;6356
2013-05-06 17:00:00;51;17937;6323
2013-05-06 18:00:00;47.47;17700;6135
2013-05-06 19:00:00;46.74;17540;5985
2013-05-06 20:00:00;52.07;17994;6021
2013-05-06 21:00:00;41.6;17653;5874
2013-05-06 22:00:00;37.39;16299;5529
2013-05-06 23:00:00;34.8;14742;5051
2013-05-07 00:00:00;35.09;13472;4492
2013-05-07 01:00:00;32.2;12823;4252
2013-05-07 02:00:00;28.22;12467;4086
2013-05-07 03:00:00;28.85;12307;4006
2013-05-07 04:00:00;28.9;12394;4004
2013-05-07 05:00:00;34.31;13055;4192
2013-05-07 06:00:00;37.28;14386;4650
2013-05-07 07:00:00;40.13;16087;5312
2013-05-07 08:00:00;44.38;17063;5786
2013-05-07 09:00:00;51.07;17653;6104
2013-05-07 10:00:00;52.5;18049;6261
2013-05-07 11:00:00;53.13;18291;6353
2013-05-07 12:00:00;52.18;18416;6423
2013-05-07 13:00:00;52.72;18589;6477
2013-05-07 14:00:00;52.53;18683;6506
2013-05-07 15:00:00;52.34;18704;6518
2013-05-07 16:00:00;51.81;18742;6533
2013-05-07 17:00:00;52.36;18672;6479
2013-05-07 18:00:00;47.47;18274;6212
2013-05-07 19:00:00;47.55;17978;6004
2013-05-07 20:00:00;52.09;18337;6006
2013-05-07 21:00:00;42.18;17992;5850
2013-05-07 22:00:00;37.75;16622;5503
2013-05-07 23:00:00;35;15058;5036
2013-05-08 00:00:00;35.69;13689;4485
2013-05-08 01:00:00;32.93;13059;4280
2013-05-08 02:00:00;30.54;12683;4119
2013-05-08 03:00:00;29.47;12519;4047
2013-05-08 04:00:00;31.48;12600;4043
2013-05-08 05:00:00;33.72;13310;4224
2013-05-08 06:00:00;39.07;14717;4712
2013-05-08 07:00:00;43;16465;5397
2013-05-08 08:00:00;45.21;17446;5898
2013-05-08 09:00:00;50.17;18026;6223
2013-05-08 10:00:00;53.19;18390;6372
2013-05-08 11:00:00;53.43;18561;6445
2013-05-08 12:00:00;53.38;18598;6493
2013-05-08 13:00:00;52.83;18684;6526
2013-05-08 14:00:00;53.15;18673;6537
2013-05-08 15:00:00;53.13;18608;6538
2013-05-08 16:00:00;53.41;18599;6551
2013-05-08 17:00:00;53.63;18545;6512
2013-05-08 18:00:00;48.75;18182;6261
2013-05-08 19:00:00;48.53;17893;6051
2013-05-08 20:00:00;52.23;18263;6054
2013-05-08 21:00:00;45.2;17946;5891
2013-05-08 22:00:00;39.18;16559;5533
2013-05-08 23:00:00;35.49;14954;5051
2013-05-09 00:00:00;35.13;13571;4541
2013-05-09 01:00:00;33.02;13060;4278
2013-05-09 02:00:00;29.06;12704;4123
2013-05-09 03:00:00;28.53;12549;4054
2013-05-09 04:00:00;30;12630;4049
2013-05-09 05:00:00;33.53;13274;4204
2013-05-09 06:00:00;38.01;14679;4671
2013-05-09 07:00:00;44.39;16375;5311
2013-05-09 08:00:00;47.28;17335;5782
2013-05-09 09:00:00;48.32;17880;6084
2013-05-09 10:00:00;52.34;18253;6220
2013-05-09 11:00:00;52.84;18440;6299
2013-05-09 12:00:00;52.94;18511;6359
2013-05-09 13:00:00;52.6;18625;6408
2013-05-09 14:00:00;52.17;18645;6435
2013-05-09 15:00:00;52.35;18611;6449
2013-05-09 16:00:00;52.1;18638;6479
2013-05-09 17:00:00;51.26;18578;6437
2013-05-09 18:00:00;47.55;18193;6184
2013-05-09 19:00:00;49;17856;5957
2013-05-09 20:00:00;50.84;18242;5973
2013-05-09 21:00:00;43.13;18026;5829
2013-05-09 22:00:00;36.81;16662;5492
2013-05-09 23:00:00;34.2;15106;5045
2013-05-10 00:00:00;34.22;13730;4599
2013-05-10 01:00:00;30.68;13136;4313
2013-05-10 02:00:00;28.22;12671;4118
2013-05-10 03:00:00;27.64;12479;4029
2013-05-10 04:00:00;28.53;12554;4014
2013-05-10 05:00:00;33.1;13173;4167
2013-05-10 06:00:00;37.42;14359;4596
2013-05-10 07:00:00;49.32;16085;5267
2013-05-10 08:00:00;50.6;17215;5807
2013-05-10 09:00:00;51.97;17897;6185
2013-05-10 10:00:00;53.5;18345;6387
2013-05-10 11:00:00;54.52;18647;6531
2013-05-10 12:00:00;55.67;18819;6637
2013-05-10 13:00:00;55.59;19018;6724
2013-05-10 14:00:00;55.92;19095;6772
2013-05-10 15:00:00;56.85;19044;6783
2013-05-10 16:00:00;58.22;18964;6771
2013-05-10 17:00:00;55.64;18713;6667
2013-05-10 18:00:00;52.46;18154;6341
2013-05-10 19:00:00;52.2;17696;6043
2013-05-10 20:00:00;52.34;18005;5995
2013-05-10 21:00:00;50.91;17767;5826
2013-05-10 22:00:00;46.31;16628;5518
2013-05-10 23:00:00;45;15366;5174
2013-05-11 00:00:00;39.05;14413;4808
2013-05-11 01:00:00;36.34;13720;4542
2013-05-11 02:00:00;34.61;13057;4333
2013-05-11 03:00:00;32.12;12658;4225
2013-05-11 04:00:00;31.84;12604;4193
2013-05-11 05:00:00;34.29;12856;4265
2013-05-11 06:00:00;34.46;13275;4487
2013-05-11 07:00:00;34.31;14221;4835
2013-05-11 08:00:00;37.2;15157;5093
2013-05-11 09:00:00;45.76;16091;5393
2013-05-11 10:00:00;47.53;16738;5636
2013-05-11 11:00:00;48.75;17108;5842
2013-05-11 12:00:00;50.31;17263;5966
2013-05-11 13:00:00;49.47;17290;6008
2013-05-11 14:00:00;49.98;17183;5996
2013-05-11 15:00:00;49.82;17031;5958
2013-05-11 16:00:00;50.04;16943;5905
2013-05-11 17:00:00;47.57;16827;5804
2013-05-11 18:00:00;47.94;16555;5609
2013-05-11 19:00:00;50.11;16406;5544
2013-05-11 20:00:00;52.69;16730;5546
2013-05-11 21:00:00;48.78;16647;5440
2013-05-11 22:00:00;43.95;15721;5195
2013-05-11 23:00:00;37.22;14634;4867
2013-05-12 00:00:00;36.36;13628;4507
2013-05-12 01:00:00;34.12;13198;4426
2013-05-12 02:00:00;29.64;12551;4151
2013-05-12 03:00:00;28.56;12148;4005
2013-05-12 04:00:00;28.82;12053;3942
2013-05-12 05:00:00;29.35;12023;3918
2013-05-12 06:00:00;29.01;12295;4022
2013-05-12 07:00:00;29.28;13030;4302
2013-05-12 08:00:00;31.57;13905;4580
2013-05-12 09:00:00;35.21;14744;4875
2013-05-12 10:00:00;35.41;15416;5126
2013-05-12 11:00:00;36.88;15796;5295
2013-05-12 12:00:00;36.84;15962;5384
2013-05-12 13:00:00;38.96;16003;5415
2013-05-12 14:00:00;38.86;15933;5406
2013-05-12 15:00:00;38.82;15917;5402
2013-05-12 16:00:00;40.58;15990;5399
2013-05-12 17:00:00;40.61;16107;5379
2013-05-12 18:00:00;42.32;16021;5281
2013-05-12 19:00:00;41.66;15940;5239
2013-05-12 20:00:00;49.31;16488;5392
2013-05-12 21:00:00;44.67;16475;5334
2013-05-12 22:00:00;35.63;15418;5085
2013-05-12 23:00:00;32.01;14151;4680
2013-05-13 00:00:00;33.86;13087;4254
2013-05-13 01:00:00;31.09;12831;4207
2013-05-13 02:00:00;27.73;12566;4063
2013-05-13 03:00:00;27.74;12449;3992
2013-05-13 04:00:00;28.79;12533;3980
2013-05-13 05:00:00;32.63;13043;4098
2013-05-13 06:00:00;40.23;14543;4536
2013-05-13 07:00:00;41.54;16297;5172
2013-05-13 08:00:00;44.28;17353;5660
2013-05-13 09:00:00;47.66;17846;5945
2013-05-13 10:00:00;48.77;18100;6084
2013-05-13 11:00:00;49.57;18120;6115
2013-05-13 12:00:00;49.55;17998;6098
2013-05-13 13:00:00;49.48;17921;6082
2013-05-13 14:00:00;49.35;17789;6055
2013-05-13 15:00:00;49.17;17699;6056
2013-05-13 16:00:00;49.09;17688;6071
2013-05-13 17:00:00;49.03;17727;6060
2013-05-13 18:00:00;45.87;17567;5857
2013-05-13 19:00:00;46.12;17354;5696
2013-05-13 20:00:00;49.28;17710;5739
2013-05-13 21:00:00;44.25;17529;5602
2013-05-13 22:00:00;40.05;16216;5286
2013-05-13 23:00:00;39.08;14687;4835
2013-05-14 00:00:00;35.54;13623;4443
2013-05-14 01:00:00;33.82;13027;4218
2013-05-14 02:00:00;30.15;12746;4070
2013-05-14 03:00:00;28.65;12625;3996
2013-05-14 04:00:00;31.85;12710;3981
2013-05-14 05:00:00;35.89;13220;4098
2013-05-14 06:00:00;37.57;14625;4539
2013-05-14 07:00:00;42.41;16326;5172
2013-05-14 08:00:00;44.6;17364;5658
2013-05-14 09:00:00;47.99;17844;5950
2013-05-14 10:00:00;49.68;18110;6095
2013-05-14 11:00:00;50.28;18117;6133
2013-05-14 12:00:00;50.15;17981;6131
2013-05-14 13:00:00;50.29;17887;6122
2013-05-14 14:00:00;50.13;17747;6108
2013-05-14 15:00:00;50.05;17677;6115
2013-05-14 16:00:00;50.18;17689;6134
2013-05-14 17:00:00;50.04;17689;6110
2013-05-14 18:00:00;48.54;17493;5927
2013-05-14 19:00:00;47.34;17253;5757
2013-05-14 20:00:00;49.02;17573;5781
2013-05-14 21:00:00;44.02;17390;5643
2013-05-14 22:00:00;35.84;16108;5323
2013-05-14 23:00:00;35.06;14634;4890
2013-05-15 00:00:00;35.85;13583;4479
2013-05-15 01:00:00;33.45;12919;4162
2013-05-15 02:00:00;30.2;12631;4033
2013-05-15 03:00:00;30.11;12508;3965
2013-05-15 04:00:00;31.19;12593;3950
2013-05-15 05:00:00;35.69;13128;4070
2013-05-15 06:00:00;37.79;14540;4519
2013-05-15 07:00:00;39.95;16222;5150
2013-05-15 08:00:00;46.15;17205;5639
2013-05-15 09:00:00;49.73;17703;5936
2013-05-15 10:00:00;51.63;18002;6079
2013-05-15 11:00:00;52.05;18112;6154
2013-05-15 12:00:00;52.35;18111;6199
2013-05-15 13:00:00;52.4;18155;6228
2013-05-15 14:00:00;52.28;18104;6243
2013-05-15 15:00:00;52.57;18031;6254
2013-05-15 16:00:00;53.75;18028;6285
2013-05-15 17:00:00;52.06;17991;6266
2013-05-15 18:00:00;48.28;17826;6089
2013-05-15 19:00:00;47.8;17605;5873
2013-05-15 20:00:00;50.92;17906;5865
2013-05-15 21:00:00;45.15;17720;5734
2013-05-15 22:00:00;38.26;16501;5437
2013-05-15 23:00:00;36.18;15037;5030
2013-05-16 00:00:00;35.96;13830;4518
2013-05-16 01:00:00;33.05;13032;4248
2013-05-16 02:00:00;30.01;12767;4197
2013-05-16 03:00:00;29.97;12660;4162
2013-05-16 04:00:00;31.14;12733;4144
2013-05-16 05:00:00;35.7;13166;4171
2013-05-16 06:00:00;38.33;14433;4695
2013-05-16 07:00:00;40.06;16128;5316
2013-05-16 08:00:00;48.72;17320;5853
2013-05-16 09:00:00;52.81;18038;6229
2013-05-16 10:00:00;54.51;18595;6446
